split_index,split_rank,cell_id,assignment
56,141395,b1c20,train
56,141395,b1c21,train
56,141395,b1c23,test
56,141395,b1c24,test
56,141395,b1c25,test
56,141395,b1c26,train
56,141395,b1c27,train
56,141395,b1c28,train
56,141395,b1c29,train
56,141395,b1c3,train
56,141395,b1c30,test
56,141395,b1c31,test
56,141395,b1c32,test
56,141395,b1c33,test
56,141395,b1c34,train
56,141395,b1c35,train
56,141395,b1c36,test
56,141395,b1c37,test
56,141395,b1c38,test
56,141395,b1c39,test
56,141395,b1c4,train
56,141395,b1c40,test
56,141395,b1c41,test
56,141395,b1c42,train
56,141395,b1c43,train
56,141395,b1c44,train
56,141395,b1c45,train
56,141395,b1c5,train
56,141395,b1c6,test
56,141395,b1c7,test
56,141395,b1c9,test
56,141395,b2c0,train
56,141395,b2c10,test
56,141395,b2c11,train
56,141395,b2c12,test
56,141395,b2c13,train
56,141395,b2c14,test
56,141395,b2c17,train
56,141395,b2c18,test
56,141395,b2c19,train
56,141395,b2c2,train
56,141395,b2c20,train
56,141395,b2c21,train
56,141395,b2c22,test
56,141395,b2c23,train
56,141395,b2c24,test
56,141395,b2c25,test
56,141395,b2c26,test
56,141395,b2c27,train
56,141395,b2c28,test
56,141395,b2c29,train
56,141395,b2c3,test
56,141395,b2c30,test
56,141395,b2c31,train
56,141395,b2c32,test
56,141395,b2c33,train
56,141395,b2c34,test
56,141395,b2c35,train
56,141395,b2c36,test
56,141395,b2c37,train
56,141395,b2c38,test
56,141395,b2c39,train
56,141395,b2c4,train
56,141395,b2c40,test
56,141395,b2c41,train
56,141395,b2c42,test
56,141395,b2c43,train
56,141395,b2c44,test
56,141395,b2c45,train
56,141395,b2c46,test
56,141395,b2c47,test
56,141395,b2c5,test
56,141395,b2c6,train
57,40930,b1c0,test
57,40930,b1c1,test
57,40930,b1c11,train
57,40930,b1c14,test
57,40930,b1c15,test
57,40930,b1c16,train
57,40930,b1c17,train
57,40930,b1c18,train
57,40930,b1c19,train
57,40930,b1c2,test
57,40930,b1c20,test
57,40930,b1c21,test
57,40930,b1c23,test
57,40930,b1c24,train
57,40930,b1c25,train
57,40930,b1c26,train
57,40930,b1c27,train
57,40930,b1c28,test
57,40930,b1c29,test
57,40930,b1c3,train
57,40930,b1c30,test
57,40930,b1c31,test
57,40930,b1c32,test
57,40930,b1c33,test
57,40930,b1c34,test
57,40930,b1c35,test
57,40930,b1c36,train
57,40930,b1c37,train
57,40930,b1c38,train
57,40930,b1c39,train
57,40930,b1c4,train
57,40930,b1c40,train
57,40930,b1c41,train
57,40930,b1c42,test
57,40930,b1c43,test
57,40930,b1c44,train
57,40930,b1c45,train
57,40930,b1c5,train
57,40930,b1c6,test
57,40930,b1c7,test
57,40930,b1c9,test
57,40930,b2c0,train
57,40930,b2c10,test
57,40930,b2c11,train
57,40930,b2c12,train
57,40930,b2c13,train
57,40930,b2c14,test
57,40930,b2c17,train
57,40930,b2c18,test
57,40930,b2c19,train
57,40930,b2c2,train
57,40930,b2c20,test
57,40930,b2c21,train
57,40930,b2c22,test
57,40930,b2c23,train
57,40930,b2c24,test
57,40930,b2c25,test
57,40930,b2c26,test
57,40930,b2c27,train
57,40930,b2c28,test
57,40930,b2c29,train
57,40930,b2c3,test
57,40930,b2c30,test
57,40930,b2c31,train
57,40930,b2c32,test
57,40930,b2c33,train
57,40930,b2c34,test
57,40930,b2c35,train
57,40930,b2c36,test
57,40930,b2c37,train
57,40930,b2c38,test
57,40930,b2c39,train
57,40930,b2c4,train
57,40930,b2c40,test
57,40930,b2c41,train
57,40930,b2c42,test
57,40930,b2c43,train
57,40930,b2c44,test
57,40930,b2c45,train
57,40930,b2c46,test
57,40930,b2c47,test
57,40930,b2c5,test
57,40930,b2c6,train
58,157622,b1c0,test
58,157622,b1c1,test
58,157622,b1c11,train
58,157622,b1c14,train
58,157622,b1c15,train
58,157622,b1c16,test
58,157622,b1c17,test
58,157622,b1c18,train
58,157622,b1c19,train
58,157622,b1c2,test
58,157622,b1c20,test
58,157622,b1c21,test
58,157622,b1c23,test
58,157622,b1c24,train
58,157622,b1c25,train
58,157622,b1c26,test
58,157622,b1c27,test
58,157622,b1c28,train
58,157622,b1c29,train
58,157622,b1c3,train
58,157622,b1c30,test
58,157622,b1c31,test
58,157622,b1c32,test
58,157622,b1c33,test
58,157622,b1c34,test
58,157622,b1c35,test
58,157622,b1c36,test
58,157622,b1c37,test
58,157622,b1c38,train
58,157622,b1c39,train
58,157622,b1c4,train
58,157622,b1c40,train
58,157622,b1c41,train
58,157622,b1c42,train
58,157622,b1c43,train
58,157622,b1c44,train
58,157622,b1c45,train
58,157622,b1c5,train
58,157622,b1c6,test
58,157622,b1c7,test
58,157622,b1c9,test
58,157622,b2c0,train
58,157622,b2c10,test
58,157622,b2c11,train
58,157622,b2c12,test
58,157622,b2c13,train
58,157622,b2c14,test
58,157622,b2c17,train
58,157622,b2c18,test
58,157622,b2c19,train
58,157622,b2c2,train
58,157622,b2c20,test
58,157622,b2c21,train
58,157622,b2c22,train
58,157622,b2c23,train
58,157622,b2c24,test
58,157622,b2c25,test
58,157622,b2c26,test
58,157622,b2c27,train
58,157622,b2c28,test
58,157622,b2c29,train
58,157622,b2c3,test
58,157622,b2c30,test
58,157622,b2c31,train
58,157622,b2c32,test
58,157622,b2c33,train
58,157622,b2c34,test
58,157622,b2c35,train
58,157622,b2c36,test
58,157622,b2c37,train
58,157622,b2c38,test
58,157622,b2c39,train
58,157622,b2c4,train
58,157622,b2c40,test
58,157622,b2c41,train
58,157622,b2c42,test
58,157622,b2c43,train
58,157622,b2c44,test
58,157622,b2c45,train
58,157622,b2c46,test
58,157622,b2c47,test
58,157622,b2c5,test
58,157622,b2c6,train
59,158482,b1c0,test
59,158482,b1c1,test
59,158482,b1c11,train
59,158482,b1c14,train
59,158482,b1c15,train
59,158482,b1c16,test
59,158482,b1c17,test
59,158482,b1c18,test
59,158482,b1c19,test
59,158482,b1c2,test
59,158482,b1c20,test
59,158482,b1c21,test
59,158482,b1c23,test
59,158482,b1c24,train
59,158482,b1c25,train
59,158482,b1c26,test
59,158482,b1c27,test
59,158482,b1c28,test
59,158482,b1c29,test
59,158482,b1c3,train
59,158482,b1c30,test
59,158482,b1c31,test
59,158482,b1c32,test
59,158482,b1c33,test
59,158482,b1c34,train
59,158482,b1c35,train
59,158482,b1c36,test
59,158482,b1c37,test
59,158482,b1c38,test
59,158482,b1c39,test
59,158482,b1c4,train
59,158482,b1c40,train
59,158482,b1c41,train
59,158482,b1c42,train
59,158482,b1c43,train
59,158482,b1c44,train
59,158482,b1c45,train
59,158482,b1c5,train
59,158482,b1c6,train
59,158482,b1c7,train
59,158482,b1c9,test
59,158482,b2c0,train
59,158482,b2c10,test
59,158482,b2c11,train
59,158482,b2c12,test
59,158482,b2c13,train
59,158482,b2c14,test
59,158482,b2c17,train
59,158482,b2c18,test
59,158482,b2c19,train
59,158482,b2c2,train
59,158482,b2c20,test
59,158482,b2c21,train
59,158482,b2c22,test
59,158482,b2c23,train
59,158482,b2c24,train
59,158482,b2c25,train
59,158482,b2c26,train
59,158482,b2c27,train
59,158482,b2c28,test
59,158482,b2c29,train
59,158482,b2c3,test
59,158482,b2c30,test
59,158482,b2c31,train
59,158482,b2c32,test
59,158482,b2c33,train
59,158482,b2c34,test
59,158482,b2c35,train
59,158482,b2c36,test
59,158482,b2c37,train
59,158482,b2c38,test
59,158482,b2c39,train
59,158482,b2c4,train
59,158482,b2c40,test
59,158482,b2c41,train
59,158482,b2c42,test
59,158482,b2c43,train
59,158482,b2c44,test
59,158482,b2c45,train
59,158482,b2c46,test
59,158482,b2c47,test
59,158482,b2c5,test
59,158482,b2c6,train
60,4879,b1c0,test
60,4879,b1c1,test
60,4879,b1c11,train
60,4879,b1c14,train
60,4879,b1c15,train
60,4879,b1c16,test
60,4879,b1c17,test
60,4879,b1c18,train
60,4879,b1c19,train
60,4879,b1c2,test
60,4879,b1c20,test
60,4879,b1c21,test
60,4879,b1c23,test
60,4879,b1c24,train
60,4879,b1c25,train
60,4879,b1c26,test
60,4879,b1c27,test
60,4879,b1c28,train
60,4879,b1c29,train
60,4879,b1c3,test
60,4879,b1c30,test
60,4879,b1c31,test
60,4879,b1c32,test
60,4879,b1c33,test
60,4879,b1c34,train
60,4879,b1c35,train
60,4879,b1c36,train
60,4879,b1c37,train
60,4879,b1c38,train
60,4879,b1c39,train
60,4879,b1c4,test
60,4879,b1c40,test
60,4879,b1c41,test
60,4879,b1c42,train
60,4879,b1c43,train
60,4879,b1c44,train
60,4879,b1c45,train
60,4879,b1c5,train
60,4879,b1c6,test
60,4879,b1c7,test
60,4879,b1c9,test
60,4879,b2c0,train
60,4879,b2c10,test
60,4879,b2c11,train
60,4879,b2c12,test
60,4879,b2c13,train
60,4879,b2c14,test
60,4879,b2c17,train
60,4879,b2c18,test
60,4879,b2c19,train
60,4879,b2c2,train
60,4879,b2c20,test
60,4879,b2c21,train
60,4879,b2c22,test
60,4879,b2c23,train
60,4879,b2c24,test
60,4879,b2c25,test
60,4879,b2c26,test
60,4879,b2c27,train
60,4879,b2c28,test
60,4879,b2c29,train
60,4879,b2c3,test
60,4879,b2c30,test
60,4879,b2c31,train
60,4879,b2c32,test
60,4879,b2c33,train
60,4879,b2c34,test
60,4879,b2c35,train
60,4879,b2c36,test
60,4879,b2c37,train
60,4879,b2c38,test
60,4879,b2c39,train
60,4879,b2c4,train
60,4879,b2c40,test
60,4879,b2c41,train
60,4879,b2c42,test
60,4879,b2c43,train
60,4879,b2c44,train
60,4879,b2c45,train
60,4879,b2c46,test
60,4879,b2c47,test
60,4879,b2c5,test
60,4879,b2c6,train
61,150999,b1c0,test
61,150999,b1c1,test
61,150999,b1c11,train
61,150999,b1c14,test
61,150999,b1c15,test
61,150999,b1c16,train
61,150999,b1c17,train
61,150999,b1c18,train
61,150999,b1c19,train
61,150999,b1c2,test
61,150999,b1c20,test
61,150999,b1c21,test
61,150999,b1c23,test
61,150999,b1c24,test
61,150999,b1c25,test
61,150999,b1c26,test
61,150999,b1c27,test
61,150999,b1c28,test
61,150999,b1c29,test
61,150999,b1c3,train
61,150999,b1c30,train
61,150999,b1c31,train
61,150999,b1c32,test
61,150999,b1c33,test
61,150999,b1c34,train
61,150999,b1c35,train
61,150999,b1c36,test
61,150999,b1c37,test
61,150999,b1c38,train
61,150999,b1c39,train
61,150999,b1c4,train
61,150999,b1c40,train
61,150999,b1c41,train
61,150999,b1c42,train
61,150999,b1c43,train
61,150999,b1c44,train
61,150999,b1c45,train
61,150999,b1c5,train
61,150999,b1c6,test
61,150999,b1c7,test
61,150999,b1c9,test
61,150999,b2c0,train
61,150999,b2c10,test
61,150999,b2c11,train
61,150999,b2c12,test
61,150999,b2c13,train
61,150999,b2c14,train
61,150999,b2c17,train
61,150999,b2c18,test
61,150999,b2c19,train
61,150999,b2c2,train
61,150999,b2c20,test
61,150999,b2c21,train
61,150999,b2c22,test
61,150999,b2c23,train
61,150999,b2c24,test
61,150999,b2c25,test
61,150999,b2c26,test
61,150999,b2c27,train
61,150999,b2c28,test
61,150999,b2c29,train
61,150999,b2c3,test
61,150999,b2c30,test
61,150999,b2c31,train
61,150999,b2c32,test
61,150999,b2c33,train
61,150999,b2c34,test
61,150999,b2c35,train
61,150999,b2c36,test
61,150999,b2c37,train
61,150999,b2c38,test
61,150999,b2c39,train
61,150999,b2c4,train
61,150999,b2c40,test
61,150999,b2c41,train
61,150999,b2c42,test
61,150999,b2c43,train
61,150999,b2c44,test
61,150999,b2c45,train
61,150999,b2c46,test
61,150999,b2c47,test
61,150999,b2c5,test
61,150999,b2c6,train
62,11770,b1c0,test
62,11770,b1c1,test
62,11770,b1c11,train
62,11770,b1c14,train
62,11770,b1c15,train
62,11770,b1c16,train
62,11770,b1c17,train
62,11770,b1c18,train
62,11770,b1c19,train
62,11770,b1c2,test
62,11770,b1c20,train
62,11770,b1c21,train
62,11770,b1c23,test
62,11770,b1c24,test
62,11770,b1c25,test
62,11770,b1c26,train
62,11770,b1c27,train
62,11770,b1c28,train
62,11770,b1c29,train
62,11770,b1c3,test
62,11770,b1c30,train
62,11770,b1c31,train
62,11770,b1c32,test
62,11770,b1c33,test
62,11770,b1c34,test
62,11770,b1c35,test
62,11770,b1c36,train
62,11770,b1c37,train
62,11770,b1c38,test
62,11770,b1c39,test
62,11770,b1c4,test
62,11770,b1c40,test
62,11770,b1c41,test
62,11770,b1c42,train
62,11770,b1c43,train
62,11770,b1c44,train
62,11770,b1c45,train
62,11770,b1c5,test
62,11770,b1c6,test
62,11770,b1c7,test
62,11770,b1c9,test
62,11770,b2c0,train
62,11770,b2c10,test
62,11770,b2c11,train
62,11770,b2c12,test
62,11770,b2c13,train
62,11770,b2c14,test
62,11770,b2c17,train
62,11770,b2c18,test
62,11770,b2c19,train
62,11770,b2c2,train
62,11770,b2c20,test
62,11770,b2c21,train
62,11770,b2c22,test
62,11770,b2c23,train
62,11770,b2c24,test
62,11770,b2c25,test
62,11770,b2c26,test
62,11770,b2c27,train
62,11770,b2c28,test
62,11770,b2c29,train
62,11770,b2c3,test
62,11770,b2c30,test
62,11770,b2c31,train
62,11770,b2c32,test
62,11770,b2c33,train
62,11770,b2c34,test
62,11770,b2c35,train
62,11770,b2c36,test
62,11770,b2c37,train
62,11770,b2c38,test
62,11770,b2c39,train
62,11770,b2c4,train
62,11770,b2c40,test
62,11770,b2c41,train
62,11770,b2c42,test
62,11770,b2c43,train
62,11770,b2c44,test
62,11770,b2c45,train
62,11770,b2c46,test
62,11770,b2c47,test
62,11770,b2c5,test
62,11770,b2c6,train
63,136111,b1c0,test
63,136111,b1c1,test
63,136111,b1c11,train
63,136111,b1c14,test
63,136111,b1c15,test
63,136111,b1c16,test
63,136111,b1c17,test
63,136111,b1c18,test
63,136111,b1c19,test
63,136111,b1c2,test
63,136111,b1c20,train
63,136111,b1c21,train
63,136111,b1c23,test
63,136111,b1c24,train
63,136111,b1c25,train
63,136111,b1c26,train
63,136111,b1c27,train
63,136111,b1c28,test
63,136111,b1c29,test
63,136111,b1c3,test
63,136111,b1c30,train
63,136111,b1c31,train
63,136111,b1c32,train
63,136111,b1c33,train
63,136111,b1c34,train
63,136111,b1c35,train
63,136111,b1c36,test
63,136111,b1c37,test
63,136111,b1c38,train
63,136111,b1c39,train
63,136111,b1c4,test
63,136111,b1c40,train
63,136111,b1c41,train
63,136111,b1c42,test
63,136111,b1c43,test
63,136111,b1c44,train
63,136111,b1c45,train
63,136111,b1c5,train
63,136111,b1c6,test
63,136111,b1c7,test
63,136111,b1c9,test
63,136111,b2c0,train
63,136111,b2c10,test
63,136111,b2c11,train
63,136111,b2c12,test
63,136111,b2c13,train
63,136111,b2c14,test
63,136111,b2c17,train
63,136111,b2c18,test
63,136111,b2c19,train
63,136111,b2c2,train
63,136111,b2c20,test
63,136111,b2c21,train
63,136111,b2c22,test
63,136111,b2c23,train
63,136111,b2c24,test
63,136111,b2c25,test
63,136111,b2c26,test
63,136111,b2c27,train
63,136111,b2c28,test
63,136111,b2c29,train
63,136111,b2c3,test
63,136111,b2c30,test
63,136111,b2c31,train
63,136111,b2c32,test
63,136111,b2c33,train
63,136111,b2c34,test
63,136111,b2c35,train
63,136111,b2c36,test
63,136111,b2c37,train
63,136111,b2c38,test
63,136111,b2c39,train
63,136111,b2c4,train
63,136111,b2c40,test
63,136111,b2c41,train
63,136111,b2c42,test
63,136111,b2c43,train
63,136111,b2c44,test
63,136111,b2c45,train
63,136111,b2c46,test
63,136111,b2c47,train
63,136111,b2c5,test
63,136111,b2c6,train
